,Customer Care Address,Manufacturer,discount,image,productname,selling_price,stylist_notes,sub_category,Colour,Design,Design Length,Design Width,Gross Weight,Material,Sales Package,Surface Finish,Theme,Width,Length,Age Group,Alarm Clock,Case Color,Case Material,Case Shape,Dial Color,Disclamer,Gender,Glass Material,Strap Color,Strap Material,Warranty,Warranty Instructions,Warranty Time,Earring Length,Earring Width,Gemstone Colour,Necklace Length,Chain Length,Pendant Length,Pendant Width,Necklace Width,Size,Stone Weight,Gold Weight,Stone-Weight,Diamond Weight,Hath Phool Bracelet Length,Hath Phool Design Length,Hath Phool Design Width,Hath Phool Length,Hath Phool Ring Design Length,Hath Phool Ring Design Width,Long Necklace Design Length,Long Necklace Design Width,Long Necklace Length,Long Necklace Pendant Length,Long Necklace Pendant Width,Maang Tika Design Length,Small Necklace Design Length,Small Necklace Diameter,Small Necklace Length,Small Necklace Pendant Length,Small Necklace Pendant Width,Small Necklace Width,Maang Tika Chain Length,Maang Tika Side Chain Length,Small Necklace Design Width,Diameter
239,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/968845/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-ms-20200130-17272-1o02ezd.jpg', 'https://images.voylla.com/i/968846/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-20200130-17272-lq3760.jpg', 'https://images.voylla.com/i/968847/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-20200130-17272-ksmtjk.jpg', 'https://images.voylla.com/i/968848/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-20200130-17272-jetxct.jpg', 'https://images.voylla.com/i/968849/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-20200130-17272-q7poma.jpg', 'https://images.voylla.com/i/968850/large/fairy-tale-gems-embellished-necklace-set-vmjai40391-20200130-17272-1imbvnx.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Fairy Tale Gems Embellished Necklace Set,529.0,"Inspired by the hottest hues of the season, this brass necklace set has been embellished with pink and white gems. Wesr the silver plated set with a cocktail gown.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Silver,Geometric,5.08 cm (2.0 inches),2.54 cm (1.0 inches),32.0 gms,Brass,1 Necklace; 2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,19.1 mm (0.75 inches),12.7 mm (0.5 inches),,25.4 cm (10.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/791992/large/fairy-tale-gems-embellished-ring-vmjai40404-ms-20190317-127032-1s3wuhs.jpg', 'https://images.voylla.com/i/791994/large/fairy-tale-gems-embellished-ring-vmjai40404-20190317-127032-ikw6ys.jpg', 'https://images.voylla.com/i/791996/large/fairy-tale-gems-embellished-ring-vmjai40404-20190317-127032-xmrbzo.jpg', 'https://images.voylla.com/i/791998/large/fairy-tale-gems-embellished-ring-vmjai40404-20190317-127032-abhch6.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Fairy Tale Gems Embellished Ring,529.0,"Inspired by the popular runway hues of the season, this brass ring has been embellished with gems. Silver plated and a good match for formal looks.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,,1.15 mm,5.51 gms,Brass,1 Ring,Embellished,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/791965/large/fairy-tale-gems-embellished-drop-earrings-vmjai40380-ms-20190317-127032-1oaswkb.jpg', 'https://images.voylla.com/i/791966/large/fairy-tale-gems-embellished-drop-earrings-vmjai40380-20190317-127032-15dl307.jpg', 'https://images.voylla.com/i/791967/large/fairy-tale-gems-embellished-drop-earrings-vmjai40380-20190317-127032-18zzxwu.jpg', 'https://images.voylla.com/i/791968/large/fairy-tale-gems-embellished-drop-earrings-vmjai40380-20190317-127032-fpshev.jpg', 'https://images.voylla.com/i/791969/large/fairy-tale-gems-embellished-drop-earrings-vmjai40380-20190317-127032-prsxyc.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Fairy Tale Gems Embellished Drop Earrings,529.0,"Iconic jewelry designs from Graff Diamonds has inspired these drop earrings. Fashioned out of brass and silver plated, the gemstones studded earrings will look splendid with formal outfits.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Silver,Geometric,,,18.76 gms,Brass,2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,7.24 cm (2.85 inches),2.79 cm (1.1 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/792292/large/eternal-sunshine-cuff-style-open-bracelet-vmjai40604-ms-20190317-127032-18045by.jpg', 'https://images.voylla.com/i/792294/large/eternal-sunshine-cuff-style-open-bracelet-vmjai40604-20190317-127032-7g4537.jpg', 'https://images.voylla.com/i/792296/large/eternal-sunshine-cuff-style-open-bracelet-vmjai40604-20190317-127032-9rtv51.jpg', 'https://images.voylla.com/i/792298/large/eternal-sunshine-cuff-style-open-bracelet-vmjai40604-20190317-127032-cz8k6t.jpg', 'https://images.voylla.com/i/792300/large/eternal-sunshine-cuff-style-open-bracelet-vmjai40604-20190317-127032-6dbvm8.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Cuff Style Open Bracelet,529.0,"Inspired by the morning sky, the open bracelet has been crafted from brass and two tone plated. Wear the gems adorned cuff with a formal gown.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,,,9.28 gms,Brass,1 Bracelet,Embellished,Classic,12.7 mm (0.5 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/784854/large/eternal-sunshine-tiara-style-bracelet-vmjai40628-ms-20190213-25048-hq0sfg.jpg', 'https://images.voylla.com/i/784856/large/eternal-sunshine-tiara-style-bracelet-vmjai40628-20190213-25048-wtvkt4.jpg', 'https://images.voylla.com/i/784858/large/eternal-sunshine-tiara-style-bracelet-vmjai40628-20190213-25048-18f8gz5.jpg', 'https://images.voylla.com/i/784860/large/eternal-sunshine-tiara-style-bracelet-vmjai40628-20190213-25048-pslurp.jpg', 'https://images.voylla.com/i/784862/large/eternal-sunshine-tiara-style-bracelet-vmjai40628-20190213-25048-222dy3.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Tiara Style Bracelet,529.0,"Tiara style bracelet embellished with gemstones and inspired by the morning sky. Made from brass and silver plated. Wear with a cocktail gown.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Silver,Geometric,,,27.36 gms,Brass,1 Bracelet,Embellished,Classic,2.59 cm (1.02 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/792119/large/eternal-sunshine-floral-motif-ring-vmjai40621-ms-20190317-24646-1yut82l.jpg', 'https://images.voylla.com/i/792121/large/eternal-sunshine-floral-motif-ring-vmjai40621-20190317-24646-1t14bhn.jpg', 'https://images.voylla.com/i/792123/large/eternal-sunshine-floral-motif-ring-vmjai40621-20190317-24646-p490g7.jpg', 'https://images.voylla.com/i/792125/large/eternal-sunshine-floral-motif-ring-vmjai40621-20190317-24646-iswgb4.jpg', 'https://images.voylla.com/i/792126/large/eternal-sunshine-floral-motif-ring-vmjai40621-20190317-24646-1jzzwrw.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Floral Motif Ring,529.0,"Floral motif brass ring, gemstones embellished and inspired by the morning sky and its sights. Gold tone plated. Wear with any of your favourite outfits.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,1.15 mm,0.75 mm,6.1 gms,Brass,1 Ring,Embellished,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/815364/large/eternal-sunshine-floral-necklace-set-vmjai40631-ms-20190529-25830-wfzsdg.jpg', 'https://images.voylla.com/i/815366/large/eternal-sunshine-floral-necklace-set-vmjai40631-20190529-25830-j0f1bo.jpg', 'https://images.voylla.com/i/815368/large/eternal-sunshine-floral-necklace-set-vmjai40631-20190529-25830-1ugoaec.jpg', 'https://images.voylla.com/i/815370/large/eternal-sunshine-floral-necklace-set-vmjai40631-20190529-25830-18sru57.jpg', 'https://images.voylla.com/i/815372/large/eternal-sunshine-floral-necklace-set-vmjai40631-20190529-25830-ns6l7.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Floral Necklace Set,529.0,"Floral motifs necklace set with gemstones, made from brass and inspired by the morning sky. Golden plated, and a perfect match for party dresses.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,10.16 cm (4.0 inches),3.43 cm (1.35 inches),43.29 gms,Brass,1 Necklace; 2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,5.46 cm (2.15 inches),16.5 mm (0.65 inches),,30.48 cm (12.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/784888/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-ms-20190213-22834-14mkbt5.jpg', 'https://images.voylla.com/i/784889/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-76zf2a.jpg', 'https://images.voylla.com/i/784891/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-2bstdb.jpg', 'https://images.voylla.com/i/784893/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-9rcqjc.jpg', 'https://images.voylla.com/i/784895/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-mgjoq1.jpg', 'https://images.voylla.com/i/784896/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-1rxhu3j.jpg', 'https://images.voylla.com/i/784897/large/eternal-sunshine-petals-motifs-necklace-set-vmjai40625-20190213-22834-1picm2l.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Petals Motifs Necklace Set,529.0,"Petals motifs necklace set, inspired by the sight of the dawn sky. Made from brass and two tone plated. Pair with formal attire.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,12.7 cm (5.0 inches),2.54 cm (1.0 inches),58.24 gms,Brass,1 Necklace; 2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,3.81 cm (1.5 inches),16.5 mm (0.65 inches),,35.56 cm (14.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/784798/large/eternal-sunshine-open-ring-vmjai40607-ms-20190213-22834-1mc42eq.jpg', 'https://images.voylla.com/i/784800/large/eternal-sunshine-open-ring-vmjai40607-20190213-22834-17er8y.jpg', 'https://images.voylla.com/i/784802/large/eternal-sunshine-open-ring-vmjai40607-20190213-22834-1bxec99.jpg', 'https://images.voylla.com/i/784804/large/eternal-sunshine-open-ring-vmjai40607-20190213-22834-jeyan.jpg', 'https://images.voylla.com/i/784806/large/eternal-sunshine-open-ring-vmjai40607-20190213-22834-jq347u.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Open Ring,529.0,"Open ring with gemstones, inspired by the morning sky. Made from brass and gold tone plated. Pair with formal outfits.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,0.75 mm,0.65 mm,4.18 gms,Brass,2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",770.0,"['https://images.voylla.com/i/784781/large/eternal-sunshine-two-tone-plated-earrings-vmjai40599-ms-20190213-22834-bg28ql.jpg', 'https://images.voylla.com/i/784783/large/eternal-sunshine-two-tone-plated-earrings-vmjai40599-20190213-22834-1gutybf.jpg', 'https://images.voylla.com/i/784785/large/eternal-sunshine-two-tone-plated-earrings-vmjai40599-20190213-22834-1jjjr57.jpg', 'https://images.voylla.com/i/784786/large/eternal-sunshine-two-tone-plated-earrings-vmjai40599-20190213-22834-8u0ot0.jpg', 'https://images.voylla.com/i/784787/large/eternal-sunshine-two-tone-plated-earrings-vmjai40599-20190213-22834-pic9hu.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Eternal Sunshine Two Tone Plated Earrings,529.0,"Gold tone plated, heavily embellished earrings inspired by the early morning sky. Made from brass. Pair with formal outfits.
 This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Date Night,Gold,Geometric,,,15.77 gms,Brass,2 Earrings,Embellished,Classic,,,,,,,,,,,,,,,,,3.43 cm (1.35 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
